Tanggal,Media,Topik,Topik_Cleaned,label,prediksi_model,cluster
4-Jun-25,Website,Pembakaran Sampah Liar,pembakaran sampah liar,1,1,1
4-Jun-25,Website,Durasi APILL Perempatan Beran (utara & Barat),durasi apill perempatan beran utara barat,0,1,1
4-Jun-25,Lapor Sleman,Kabel Lampu Pju Melintang Di Jalan Dusun,kabel lampu pju melintang jalan dusun,1,1,1
4-Jun-25,Website,Pembuangan sampah liar,pembuangan sampah liar,1,1,1
4-Jun-25,Website,Gangguan Suara Berisik,gangguan suara berisik,1,1,1
4-Jun-25,Website,Jalan Rusak Berat,jalan rusak berat,1,1,1
4-Jun-25,Instagram,Jalan Rusak Berat,jalan rusak berat,1,1,1
5-Jun-25,Website,Penimbunan sampah ilegal,penimbunan sampah ilegal,1,1,1
6-Jun-25,Facebook Pemkab Sleman,Lampu APILL Kronggahan,lampu apill kronggahan,1,1,1
7-Jun-25,Website,Gangguan Kenyamanan | Suara berisik mesin produksi Es Batu,gangguan kenyamanan suara berisik mesin produksi es batu,1,1,1
7-Jun-25,Lapor Sleman,Jalan Anjlok,jalan anjlok,0,1,2
8-Jun-25,Lapor Sleman,Jalan Rusak Parah,jalan rusak parah,1,1,1
8-Jun-25,Website,Kebisingan warga sekitar coffe 1009,kebisingan warga coffe,1,1,1
10-Jun-25,Lapor Sleman,Drainase Ambrol Jalan Berlubang,drainase ambrol jalan berlubang,1,1,1
10-Jun-25,E Lapor DIY,Laporan Kerusakan Lampu Apill Di Jalan Hortensia Sisi Timur,laporan kerusakan lampu apill jalan hortensia sisi timur,1,1,1
10-Jun-25,Lapor Sleman,Jalan Berlubang Margoagung Seyegan,jalan berlubang margoagung seyegan,1,1,2
11-Jun-25,Lapor Sleman,Jalan Berlubang di Selatan Perempatan Cebongan,jalan berlubang selatan perempatan cebongan,1,1,1
12-Jun-25,Lapor Sleman,Sampah,sampah,1,1,1
12-Jun-25,E Lapor DIY,Jalan Berlubang karena Galian PDAM,jalan berlubang galian pdam,1,1,1
12-Jun-25,Website,Perapihan Pohon Perindang,perapihan pohon perindang,1,1,1
13-Jun-25,Website,Fasum Olahraga Rusak,fasum olahraga rusak,1,1,1
13-Jun-25,Website,Jalan Rusak di Jalan Simping Cebongan,jalan rusak jalan simping cebongan,1,1,1
13-Jun-25,Website,Lampu PJU Nyala Mati,lampu pju nyala mati,1,1,0
13-Jun-25,Lapor Sleman,DRAINASE MAMPET,drainase mampet,1,1,1
13-Jun-25,Lapor Sleman,Bakar Sampah Asap Mengganggu,bakar sampah asap mengganggu,1,1,1
13-Jun-25,Lapor Sleman,Dahan Pohon Kering,dahan pohon kering,1,1,1
13-Jun-25,Lapor Sleman,Lampu Peringatan Lalu Lintas,lampu peringatan lalu lintas,1,1,1
13-Jun-25,Website,Kebisingan Suara Musik tip tap toe,kebisingan suara musik tip tap toe,1,1,1
13-Jun-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
13-Jun-25,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
14-Jun-25,Lapor Sleman,Lampu Tidak Nyala,lampu nyala,1,1,1
14-Jun-25,Lapor Sleman,Konstruksi Reklame Rusak Berpotensi Mencederai Pejalan Kaki Dan Pengguna Jalan,konstruksi reklame rusak berpotensi mencederai pejalan kaki pengguna jalan,1,1,1
14-Jun-25,Twitter,Lampu PJU Padam di Depan Rumah Sleman,lampu pju padam depan rumah,1,1,1
15-Jun-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
15-Jun-25,Website,Bau Kotoran Hewan,bau kotoran hewan,1,1,1
16-Jun-25,Website,Jalan Berlubang,jalan berlubang,1,1,2
16-Jun-25,Instagram,Gangguan Peternakan Ayam,gangguan peternakan ayam,1,1,1
17-Jun-25,E Lapor DIY,Laporan Tiang Listrik Konslet di Area Nologaten,laporan tiang listrik konslet area nologaten,0,1,1
17-Jun-25,E Lapor DIY,Laporan Ranting Pohon Menggelantung di Tiang Listrik,laporan ranting pohon menggelantung tiang listrik,1,1,1
17-Jun-25,Website,Kebisingan dan Polusi Bengkel Body Repair Autozona,kebisingan polusi bengkel body repair autozona,1,1,1
17-Jun-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
17-Jun-25,Website,Pembakaran Sampah Ilegal,pembakaran sampah ilegal,1,1,1
17-Jun-25,Email,Judul : Pencemaran Udara dan Polusi Suara dr Bengkel Repair Body Autozona di Dusun Pokoh Wedomartani,judul pencemaran udara polusi suara bengkel repair body autozona dusun pokoh wedomartani,1,1,1
18-Jun-25,Lapor Sleman,Lampu Jalan Padam,lampu jalan padam,1,1,1
19-Jun-25,Twitter,Jalan rusak,jalan rusak,1,1,2
19-Jun-25,Instagram,Pembuangan sampah ponpes ora aji,pembuangan sampah ponpes ora aji,1,1,1
20-Jun-25,E Lapor DIY,Jalan Affandi Gejayan Bergelombang,jalan affandi gejayan bergelombang,1,1,1
20-Jun-25,E Lapor DIY,"Laporan Kerusakan PJU di Jalan Raya Tajem, Depok – Sleman",laporan kerusakan pju jalan raya tajem depok –,1,1,1
20-Jun-25,E Lapor DIY,Laporan Kerusakan PJU : Jalan Hortensia – Teknika – Sleman,laporan kerusakan pju jalan hortensia – teknika –,1,1,1
20-Jun-25,Lapor Sleman,Jalan Berlubang Dan Bergelombang,jalan berlubang bergelombang,1,1,2
21-Jun-25,E Lapor DIY,Laporan Ketidakfungsian Lampu Jalan dan Lampu Dinding PJU di Flyover Janti Sleman,laporan ketidakfungsian lampu jalan lampu dinding pju flyover janti,1,1,1
21-Jun-25,E Lapor DIY,"Laporan Kondisi Penerangan Jalan Umum (PJU) Mati di Sekitar Flyover Janti, Sleman",laporan kondisi penerangan jalan umum pju mati flyover janti,1,1,1
21-Jun-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
22-Jun-25,Website,Jalan Berlubang,jalan berlubang,1,1,2
22-Jun-25,Lapor Sleman,Sinar Lampu PJU Terhalang Plang Bakmi Jawa Rahayu,sinar lampu pju terhalang plang bakmi jawa rahayu,1,1,0
22-Jun-25,Lapor Sleman,KABEL PJU KENDOR,kabel pju kendor,1,1,1
23-Jun-25,Website,Pembakaran sampah,pembakaran sampah,1,1,1
23-Jun-25,Website,Kebisingan warga,kebisingan warga,1,1,1
23-Jun-25,Website,Gangguan Kenyamanan | Calf Coffee seturan,gangguan kenyamanan calf coffee seturan,1,1,1
24-Jun-25,E Lapor DIY,Judul : Laporan Gangguan Penerangan Jalan Umum (PJU) di Jalan Teknika – Sleman,judul laporan gangguan penerangan jalan umum pju jalan teknika –,1,1,1
24-Jun-25,Website,Judul : Bakar Sampah,judul bakar sampah,1,1,1
24-Jun-25,Lapor Sleman,Pohon Kering,pohon kering,1,1,1
25-Jun-25,Lapor Sleman,Judul : Kebisingan Cafe HELLEN NIGHT MARKET,judul kebisingan cafe hellen night market,1,1,1
25-Jun-25,Website,Jalan Berlubang,jalan berlubang,1,1,2
25-Jun-25,Website,Judul : Pencemaran Udara Asap Pembakaran Batu - Bata,judul pencemaran udara asap pembakaran batu bata,1,1,1
25-Jun-25,Website,Jalan Berlubang Jalan Godean KM 10,jalan berlubang jalan godean,1,1,2
25-Jun-25,Website,Lampu PJU Mati,lampu pju mati,1,1,0
26-Jun-25,E Lapor DIY,Gangguan dan Bahaya Akibat Proyek Mengangkut Muatan Tanah Yang Berlebihan,gangguan bahaya akibat proyek mengangkut muatan tanah berlebihan,1,1,1
26-Jun-25,Lapor.go.id,Judul : Perihal: Gangguan dan Bahaya Akibat Proyek Mengangkut Muatan Tanah Yang Berlebihan,judul perihal gangguan bahaya akibat proyek mengangkut muatan tanah berlebihan,1,1,1
26-Jun-25,Lapor.go.id,Judul : Jalan Berlubang di Jl Bibis Pertigaa Graha Nuansa Citra,judul jalan berlubang jl bibis pertigaa graha nuansa citra,1,1,1
26-Jun-25,E Lapor DIY,Judul : Jalan Berlubang di Jl Bibis Pertigaa Graha Nuansa Citra,judul jalan berlubang jl bibis pertigaa graha nuansa citra,1,1,1
26-Jun-25,Lapor Sleman,Penumpukan Sampah Basah Di Pemukiman Warga,penumpukan sampah basah pemukiman warga,1,1,1
26-Jun-25,Lapor Sleman,Lampu Pju Mati,lampu pju mati,1,1,0
26-Jun-25,Lapor.go.id,Judul : PKL Liar,judul pkl liar,1,1,1
27-Jun-25,E Lapor DIY,Laporan Jalan Rusak di Jalan Kayen Raya,laporan jalan rusak jalan kayen raya,1,1,1
28-Jun-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
28-Jun-25,Website,Kebisingan Warga,kebisingan warga,1,1,1
29-Jun-25,Website,Pembuangan Sampah,pembuangan sampah,1,1,1
29-Jun-25,Website,Jalan Berlubang,jalan berlubang,1,1,2
30-Jun-25,E Lapor DIY,Lampu Apil yang tidak berfungsi di perempatan RSA UGM,lampu apil berfungsi perempatan rsa ugm,1,1,1
30-Jun-25,Lapor Sleman,SAMPAH DI PEMUKIMAN,sampah pemukiman,1,1,1
30-Jun-25,Lapor Sleman,Kabel Listrik Di Jalan Jogja Magelang Kendor | Lendut,kabel listrik jalan magelang kendor lendut,0,1,1
30-Jun-25,SMS Hotline,Pungli Parkir,pungli parkir,1,1,1
30-Jun-25,Lapor Sleman,Permohonan Perbaikan PJU,permohonan perbaikan pju,1,1,1
30-Jun-25,Lapor Sleman,Jalan Dayakan-Plumbon Rusak,jalan dayakanplumbon rusak,1,1,2
1-Jul-25,Lapor.go.id,Judul : Jukir liar Di Toko Perbelanjaan Meresahkan,judul jukir liar toko perbelanjaan meresahkan,1,1,1
1-Jul-25,Lapor Sleman,Jalan Rusak (Berlubang),jalan rusak berlubang,1,1,2
2-Jul-25,Instagram,Judul : Instalasi Pengolahan Air Limbah (IPAL),judul instalasi pengolahan air limbah ipal,1,1,1
2-Jul-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
2-Jul-25,Lapor Sleman,Judul : Polusi Pembakaran Sampah,judul polusi pembakaran sampah,1,1,1
3-Jul-25,Instagram,Judul : Spanduk Liar,judul spanduk liar,1,1,1
3-Jul-25,Website,Judul : Tumpukan Sampah Liar,judul tumpukan sampah liar,1,1,1
3-Jul-25,Instagram,Judul : Bau Menyengat Tempat Pengelola Sampah,judul bau menyengat tempat pengelola sampah,1,1,1
4-Jul-25,Email,Judul : Laporan traffic light perempatan jakal mati,judul laporan traffic light perempatan jakal mati,1,1,1
4-Jul-25,Twitter,Judul : Traffic light / bangjo Jl. Kaliurang KM. 4.5,judul traffic light bangjo jl kaliurang,0,1,1
4-Jul-25,Instagram,"Judul : raffic light / bangjo jl. Kaliurang km 4,5",judul raffic light bangjo jl kaliurang,0,1,1
4-Jul-25,E Lapor DIY,Judul : Gangguan Lampu Lalu Lintas di Bangjo Jl. Kaliurang KM 4.5 Utara.,judul gangguan lampu lalu lintas bangjo jl kaliurang utara,1,1,1
4-Jul-25,Website,Lampu Penerangan Jalan,lampu penerangan jalan,1,1,1
4-Jul-25,Website,Gangguan Kebisingan,gangguan kebisingan,1,1,1
4-Jul-25,Lapor Sleman,Lampu Pju Mati,lampu pju mati,1,1,0
5-Jul-25,E Lapor DIY,Judul : Lampu Penerangan Mati,judul lampu penerangan mati,1,1,0
5-Jul-25,Lapor Sleman,Perapihan Pohon Perindang,perapihan pohon perindang,1,1,1
6-Jul-25,Lapor Sleman,LAMPU PJU SANGAT REDUP: MEMBAHAYAKAN PENGEMUDI KENDARAAN,lampu pju sangat redup membahayakan pengemudi kendaraan,1,1,1
6-Jul-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
7-Jul-25,E Lapor DIY,Judul : Tertibkan Parkir Gudeg Sagan,judul tertibkan parkir gudeg sagan,1,1,1
7-Jul-25,Lapor Sleman,Lampu Penerangan Jalan Umum Mati Sehingga Meningkatkan Risiko Keamanan,lampu penerangan jalan umum mati meningkatkan risiko keamanan,1,1,1
7-Jul-25,Website,Penebangan Ranting Pohon,penebangan ranting pohon,1,1,1
7-Jul-25,Lapor Sleman,Jalan Berlobang Membahayakan,jalan berlobang membahayakan,1,1,1
8-Jul-25,Website,Drainase Tidak Berfungsi Normal,drainase berfungsi normal,0,1,1
8-Jul-25,Website,Kabel PJU Putus,kabel pju putus,1,1,1
8-Jul-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
9-Jul-25,Facebook Pemkab Sleman,Judul : Kabel PJU Putus,judul kabel pju putus,1,1,1
9-Jul-25,SMS Hotline,Judul : Kabel PJU Putus,judul kabel pju putus,1,1,1
9-Jul-25,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
9-Jul-25,Website,Judul : Polusi Suara TipTapToe Jl. Palagan,judul polusi suara tiptaptoe jl palagan,0,1,1
9-Jul-25,Lapor.go.id,Judul : Permohonan SIP prosesnya lama,judul permohonan sip prosesnya lama,1,1,1
10-Jul-25,Instagram,Judul : Kritik Revitaliasi Taman Median Jalan Tajem,judul kritik revitaliasi taman median jalan tajem,0,1,1
10-Jul-25,Lapor Sleman,Tempat Pembuangan Sampah Yang Sudah Penuh,tempat pembuangan sampah penuh,1,1,1
12-Jul-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
12-Jul-25,Instagram,Judul : Pembakaran Sampah Warga,judul pembakaran sampah warga,1,1,1
13-Jul-25,Website,Judul : Polusi Suara Gangguan Live Musik,judul polusi suara gangguan live musik,1,1,1
13-Jul-25,Website,Jalan Berlubang,jalan berlubang,1,1,2
13-Jul-25,Facebook Pemkab Sleman,Judul : Gangguan Ketertiban Lingkungan,judul gangguan ketertiban lingkungan,1,1,1
13-Jul-25,Twitter,Judul : [Adaun Berulang] Lampu PJU Padam,judul adaun berulang lampu pju padam,1,1,1
14-Jul-25,Website,Judul : [Aduan berulang] Kebisingan warga,judul aduan berulang kebisingan warga,1,1,1
14-Jul-25,Website,Wifi padukuhan mati,wifi padukuhan mati,1,1,1
15-Jul-25,Instagram,Judul : Gangguan Ketertiban Lingkungan,judul gangguan ketertiban lingkungan,1,1,1
15-Jul-25,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
17-Jul-25,Lapor Sleman,Pembakaran Sampah Liar Sejak 2023,pembakaran sampah liar sejak,1,1,1
17-Jul-25,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
18-Jul-25,Instagram,Judul : Jalan Berlubang,judul jalan berlubang,1,1,2
19-Jul-25,Lapor Sleman,LALU LINTAS Perempatan Jl Pandowo Dusun Temon BERBAHAYA!!!,lalu lintas perempatan jl pandowo dusun temon berbahaya,1,1,1
19-Jul-25,Lapor Sleman,TPS DI TENGAH PEMUKIMAN WARGA,tps tengah pemukiman warga,0,1,1
19-Jul-25,E Lapor DIY,Jalan berlubang di GG. Megatruh depan McDonald’s Jakal KM 5,jalan berlubang gg megatruh depan mcdonald’s jakal,1,1,1
22-Jul-25,Lapor Sleman,PJU Mati Setahunan Ini,pju mati setahunan,1,1,0
23-Jul-25,Website,Pengambilan Sampah ke Rumah,pengambilan sampah rumah,1,1,1
23-Jul-25,Lapor Sleman,Selokan Air,selokan air,1,1,1
23-Jul-25,Lapor Sleman,Perempatan Jl Pandowo Dusun Temon BERBAHAYA!!!,perempatan jl pandowo dusun temon berbahaya,1,1,1
24-Jul-25,Website,Gangguan Suara,gangguan suara,1,1,1
24-Jul-25,Lapor Sleman,Polusi Pembakaran Sampah Dari Pengelola Sampah Rumah Tangga Ilegal,polusi pembakaran sampah pengelola sampah rumah tangga ilegal,1,1,1
25-Jul-25,Lapor Sleman,Lampu Apil Perempatan Krongahan Jl Kebonangung,lampu apil perempatan krongahan jl kebonangung,1,1,1
25-Jul-25,Lapor Sleman,Jalan Berlubang Lagi,jalan berlubang,1,1,2
25-Jul-25,Website,Kebisingan di Ibarbo Park,kebisingan ibarbo park,1,1,1
26-Jul-25,Website,Gangguan Suara,gangguan suara,1,1,1
26-Jul-25,Facebook Pemkab Sleman,Truk besar selalu ngebut,truk besar selalu ngebut,0,1,1
26-Jul-25,Instagram,Judul : Jalan Rusak,judul jalan rusak,1,1,1
28-Jul-25,E Lapor DIY,"Laporan Jalan Berlubang – Gg. Megatruh, Yogyakarta (Dekat Gapura RT 07/RW 03 Pogocoran)",laporan jalan berlubang – gg megatruh dekat gapura rt rw pogocoran,1,1,1
28-Jul-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
28-Jul-25,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
28-Jul-25,Lapor Sleman,Pembakaran Sampah,pembakaran sampah,1,1,1
29-Jul-25,Website,Pembakaran sampah,pembakaran sampah,1,1,1
29-Jul-25,Website,Gangguan kenyamanan,gangguan kenyamanan,1,1,1
29-Jul-25,Lapor Sleman,"Jalan Rusak Di Jalan Bias, Gadingan, Sinduharjo, Ngaglik",jalan rusak jalan bias gadingan sinduharjo ngaglik,1,1,1
29-Jul-25,Lapor Sleman,Lampu Penerangan Jalan Mati,lampu penerangan jalan mati,1,1,0
30-Jul-25,Lapor Sleman,Pembakaran Sampah Ilegal.,pembakaran sampah ilegal,1,1,1
30-Jul-25,Lapor Sleman,Lampu Bangjo UNY,lampu bangjo uny,1,1,1
31-Jul-25,Lapor Sleman,Judul : Irigasi Dan Saluran Air,judul irigasi saluran air,1,1,1
31-Jul-25,Website,Kondisi Jalan Rusak Berat,kondisi jalan rusak berat,1,1,1
4-Aug-25,E Lapor DIY,"Judul : Laporan Jembatan Rusak – Dusun Bawuk, Condongcatur",judul laporan jembatan rusak – dusun bawuk condongcatur,1,1,1
5-Aug-25,Lapor Sleman,Judul : Edukasi Terkait Pembakaran Sampah,judul edukasi terkait pembakaran sampah,1,1,1
5-Aug-25,Website,Judul : Edukasi Terkait Pembakaran Sampah,judul edukasi terkait pembakaran sampah,1,1,1
5-Aug-25,Lapor Sleman,Judul : Lampu Pju Mati,judul lampu pju mati,1,1,0
5-Aug-25,Lapor Sleman,Judul : Mohon Di Perhatikan Pohon,judul perhatikan pohon,1,1,1
5-Aug-25,Lapor Sleman,Judul : Pembakaran Sampah Kabel Di Gudang Rongsok,judul pembakaran sampah kabel gudang rongsok,1,1,1
6-Aug-25,Instagram,Judul : Polusi Udara Pembakaran Sampah Warga,judul polusi udara pembakaran sampah warga,1,1,1
6-Aug-25,Instagram,Judul : Ruas Jalan Provinsi Rusak [Jalan Gedongan - Tempel],judul ruas jalan provinsi rusak jalan gedongan tempel,1,1,1
6-Aug-25,Website,Judul : Polusi Udara Pembakaran Sampah,judul polusi udara pembakaran sampah,1,1,1
6-Aug-25,Lapor Sleman,"Judul : Jalan Berlubang Di Jalan Sidomukti, Selatan Sate Ratu",judul jalan berlubang jalan sidomukti selatan sate ratu,1,1,1
6-Aug-25,SMS Hotline,Pembakaran Sampah,pembakaran sampah,1,1,1
7-Aug-25,E Lapor DIY,Judul : Jalan berlubang,judul jalan berlubang,1,1,2
7-Aug-25,Instagram,Judul : Jalan Berlubang,judul jalan berlubang,1,1,2
8-Aug-25,Twitter,Judul : APILL Jalan Raya Tajem (selatan) MAN 2,judul apill jalan raya tajem selatan man,0,1,1
10-Aug-25,Website,Jalan Afandi dikotori atribut partai politik,jalan afandi dikotori atribut partai politik,1,1,2
10-Aug-25,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
10-Aug-25,Lapor Sleman,"Gangguan Lampu Apill Pertigaan Candisari (Jakal Km.13) 
",gangguan lampu apill pertigaan candisari jakal,1,1,1
11-Aug-25,E Lapor DIY,Judul : Laporan Jalan Rusak – Jalan Sinduadi Jetis,judul laporan jalan rusak – jalan sinduadi jetis,1,1,1
11-Aug-25,Website,Kebisingan Ibarbo kembali,kebisingan ibarbo,1,1,1
11-Aug-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
12-Aug-25,Website,Judul : Jalan Rusak [gg Ngemplongsari 1],judul jalan rusak gg ngemplongsari,1,1,1
12-Aug-25,Instagram,Judul : Jalan Rusak Sedogan Balerante,judul jalan rusak sedogan balerante,1,1,1
13-Aug-25,Lapor.go.id,"Judul : Laporan Jalan Berlubang – Gg. Megatruh, Yogyakarta (Dekat Gapura Rt 07/Rw 03 Pogocoran)",judul laporan jalan berlubang – gg megatruh dekat gapura rt rw pogocoran,1,1,1
13-Aug-25,Website,Judul : Gangguan Kenyamanan | suara bising,judul gangguan kenyamanan suara bising,1,1,1
13-Aug-25,Lapor Sleman,Judul : Jalur Air Dan Selokan Hilang,judul jalur air selokan hilang,1,1,1
13-Aug-25,E Lapor DIY,Judul : Laporan Lubang Jalan – Dekat Metro Kampus Babarsari,judul laporan lubang jalan – dekat metro kampus babarsari,1,1,1
13-Aug-25,E Lapor DIY,Judul : Laporan Kemacetan – Depan Choyang Terapi,judul laporan kemacetan – depan choyang terapi,1,1,1
15-Aug-25,Lapor Sleman,Judul : Sampah Tidak Dibuang/diambil,judul sampah dibuangdiambil,1,1,1
15-Aug-25,Website,Gangguan Kebisingan SOund,gangguan kebisingan sound,1,1,1
16-Aug-25,Website,Potensi Pohon Roboh di Sidoluhur Godean,potensi pohon roboh sidoluhur godean,1,1,1
16-Aug-25,Website,Gangguan Kebisingan dan Pesta Miras,gangguan kebisingan pesta miras,1,1,1
17-Aug-25,Lapor Sleman,LAMPU LPJU,lampu lpju,1,1,1
17-Aug-25,E Lapor DIY,Judul : Terhmbatnya penyerapan air di sekitar pohon beringin tua,judul terhmbatnya penyerapan air pohon beringin tua,1,1,1
18-Aug-25,Website,PJU Mati di Pasar Prambanan,pju mati pasar prambanan,1,1,0
18-Aug-25,Website,Gangguan Wifi Indihome yang sering Mati,gangguan wifi indihome sering mati,1,1,1
19-Aug-25,Instagram,Judul : Lendutan Kabel LPJU,judul lendutan kabel lpju,1,1,1
19-Aug-25,Instagram,Judul : Lendutan Kabel di Jalan Gejayan Depok - Sleman,judul lendutan kabel jalan gejayan depok,0,1,1
19-Aug-25,Lapor Sleman,"Gangguan Polusi Suara, Udara, Dan Kerusakan Materiil",gangguan polusi suara udara kerusakan materiil,1,1,1
20-Aug-25,Instagram,Judul : Jalan Kebon Agung Depan Youth Centre Rusak [Jalan Provinsi],judul jalan kebon agung depan youth centre rusak jalan provinsi,1,1,1
20-Aug-25,E Lapor DIY,Judul : Laporan Pantauan Genangan Air Kabupaten Sleman,judul laporan pantauan genangan air,1,1,1
20-Aug-25,Twitter,Judul : Jalan Berlubang,judul jalan berlubang,1,1,2
21-Aug-25,Lapor Sleman,Parkir Di Lahan Orang,parkir lahan orang,1,1,1
21-Aug-25,Lapor Sleman,Pakir Sembarangan Di Bahu Jalan,pakir sembarangan bahu jalan,0,1,1
21-Aug-25,Lapor Sleman,Parkir Liar Dilahan Usaha Milik Orang Lain,parkir liar dilahan usaha milik orang,1,1,1
21-Aug-25,Lapor Sleman,Parkir Sembarangan Menutupi Jalan,parkir sembarangan menutupi jalan,1,1,1
21-Aug-25,Lapor Sleman,PARKIRAN TERTUTUP,parkiran tertutup,1,1,1
21-Aug-25,Lapor Sleman,Kesulitan Parkir Di Outlet CHOKY BABARSARI,kesulitan parkir outlet choky babarsari,1,1,1
23-Aug-25,Website,Judul : Jalan Berlubang Nyi Tjondrolukito,judul jalan berlubang nyi tjondrolukito,1,1,2
23-Aug-25,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
24-Aug-25,Website,Kabel Penerangan Putus,kabel penerangan putus,0,1,1
25-Aug-25,Website,"Judul : Laporan Jembatan Rusak – Dusun Bawuk, Condongcatur",judul laporan jembatan rusak – dusun bawuk condongcatur,1,1,1
25-Aug-25,Website,Judul : Pembakaran sampah ilegal ponpes assalafiyah,judul pembakaran sampah ilegal ponpes assalafiyah,1,1,1
26-Aug-25,Lapor Sleman,Judul : Pohon Tumbang,judul pohon tumbang,1,1,1
27-Aug-25,Website,PJU di Dusun Tekik Mati,pju dusun tekik mati,1,1,0
27-Aug-25,Lapor Sleman,Judul : Lampu PJU Mati,judul lampu pju mati,1,1,0
27-Aug-25,E Lapor DIY,"Judul : Laporan Jalan Terputus – Jalan Jalak, Mancasan Lor, Condongcatur, Depok, Sleman",judul laporan jalan terputus – jalan jalak mancasan lor condongcatur depok,0,1,1
27-Aug-25,Lapor Sleman,Judul : Listrik Sering Padam,judul listrik sering padam,1,1,1
27-Aug-25,Facebook Lapor Sleman,Judul : Pembagian Air Saluran Irigasi,judul pembagian air saluran irigasi,1,1,1
28-Aug-25,Website,Judul : Pembakaran sampah ilegal ponpes assalafiyah,judul pembakaran sampah ilegal ponpes assalafiyah,1,1,1
30-Aug-25,Lapor Sleman,Keluhan Penonaktifan Jaringan Wifi Indihome Di Jl Godean Km 13,keluhan penonaktifan jaringan wifi indihome jl godean,1,1,1
30-Aug-25,Website,Terganggu Parkir Biro Bus,terganggu parkir biro bus,1,1,1
1-Sep-25,Lapor Sleman,"Lampu Jalan Solo Jembatan Prambanan Mengulon Tekan Sorogenen Di Cek Wae Sek Lampune Mati Okeh , Aku Niteni Tahun2an Ra Tau Di Demok Belas Pak Hehehe ,kebangeten Tenan",lampu jalan solo jembatan prambanan mengulon tekan sorogenen cek wae sek lampune mati okeh niteni tahunan ra tau demok belas hehehe kebangeten tenan,1,1,1
1-Sep-25,Lapor Sleman,Judul : Buang Sampah Neng Kali Waton,judul buang sampah neng kali waton,1,1,1
1-Sep-25,Lapor Sleman,Lampu Merah Palbapang Yang Dari Polsek Tempel Ke Arah Bangjo Kotor,lampu merah palbapang polsek tempel arah bangjo kotor,1,1,1
2-Sep-25,Twitter,Judul : Lampu Apill Error,judul lampu apill error,1,1,1
2-Sep-25,Twitter,Judul : Pemangkasan Pohon,judul pemangkasan pohon,1,1,1
2-Sep-25,Instagram,"Judul : Informasi biodata ""Sayuti Melik [kecil]"" pengetik naskah proklamasi.",judul biodata sayuti melik kecil pengetik naskah proklamasi,1,1,1
3-Sep-25,Website,Gangguan Kebisingan Sound Horeg,gangguan kebisingan sound horeg,1,1,1
3-Sep-25,Twitter,Judul : Lampu Penerangan Jalan Padam,judul lampu penerangan jalan padam,1,1,1
3-Sep-25,Twitter,"Judul : Laporan Jembatan Rusak – Dusun Bawuk, Condongcatur",judul laporan jembatan rusak – dusun bawuk condongcatur,1,1,1
6-Sep-25,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
8-Sep-25,Lapor Sleman,Tiang Panel PJU Roboh,tiang panel pju roboh,1,1,1
8-Sep-25,Website,Penebangan Ranting Pohon,penebangan ranting pohon,1,1,1
8-Sep-25,Lapor Sleman,"Pembakaran Sampah Hotel Rumah Sakit, Warga Sakit ISPA",pembakaran sampah hotel rumah sakit warga sakit ispa,1,1,1
10-Sep-25,Instagram,Judul : Jalan Rusak & Lampu Penerangan Jalan,judul jalan rusak lampu penerangan jalan,1,1,1
10-Sep-25,Website,Gangguan Kebisingan,gangguan kebisingan,1,1,1
12-Sep-25,E Lapor DIY,Tarif parkir,tarif parkir,1,1,1
13-Sep-25,Instagram,Judul : Lampu PJU Padam,judul lampu pju padam,1,1,0
13-Sep-25,Lapor Sleman,Sering Terjadi Kecelakaan,sering terjadi kecelakaan,1,1,1
13-Sep-25,Website,Bau menyengat dari Kotoran Ternak Bebek,bau menyengat kotoran ternak bebek,1,1,1
13-Sep-25,Website,Gangguan Kebisingan,gangguan kebisingan,1,1,1
14-Sep-25,Lapor.go.id,Judul : Permohonan Bantuan Pipa Hdpe Untuk Air Bersih,judul permohonan bantuan pipa hdpe air bersih,1,1,1
14-Sep-25,E Lapor DIY,Judul : Kabel depan rumah putus dan menggantung sampai ke jalan,judul kabel depan rumah putus menggantung jalan,0,1,1
14-Sep-25,Website,Gangguan Kebisingan,gangguan kebisingan,1,1,1
